ticks;ax_20300039 (Fs:1024Hz Unit:m/s^2);ay_20300039 (Fs:1024Hz Unit:m/s^2);az_20300039 (Fs:1024Hz Unit:m/s^2)
4739;-0,244271472;-0,140382037;9,679842
4740;-0,26808545;-0,145468414;9,715017
4741;-0,289734542;-0,133115768;9,667638
4742;-0,288291276;-0,162907451;9,696353
4743;-0,283961445;-0,165813953;9,707839
4744;-0,268807083;-0,132389143;9,649691
4745;-0,262312382;-0,138928786;9,671227
4746;-0,278188378;-0,146195039;9,6942
4747;-0,290456176;-0,138928786;9,661895
4748;-0,2969509;-0,165087327;9,687738
4749;-0,298394173;-0,168720469;9,702096
4750;-0,2911778;-0,135295644;9,657587
4751;-0,294786;-0,138202161;9,677688
4752;-0,306332171;-0,146921679;9,702814
4753;-0,309940338;-0,141108662;9,670509
4754;-0,3128269;-0,16000095;9,692045
4755;-0,307775438;-0,1614542;9,702814
4756;-0,290456176;-0,134569019;9,658305
4757;-0,294064343;-0,130935892;9,681277
4758;-0,315713435;-0,137475535;9,699943
4759;-0,324373066;-0,146195039;9,674816
4760;-0,322208166;-0,1643607;9,699943
4761;-0,314270169;-0,157094449;9,705686
4762;-0,3128269;-0,13674891;9,671945
4763;-0,3308678;-0,139655411;9,67697048
4764;-0,345300525;-0,144741789;9,681277
4765;-0,342413962;-0,149101555;9,670509
4766;-0,336640865;-0,163634077;9,689892
4767;-0,327981234;-0,156367809;9,697788
4768;-0,3171567;-0,132389143;9,668356
4769;-0,324373066;-0,126576141;9,671227
4770;-0,3431356;-0,135295644;9,686302
4771;-0,356125057;-0,149828181;9,680559
4772;-0,369836122;-0,1672672;9,707121
4773;-0,369836122;-0,160727575;9,706403
4774;-0,349630326;-0,142561913;9,664766
4775;-0,344578862;-0,143288538;9,670509
4776;-0,358289957;-0,141835287;9,676252
4777;-0,365506321;-0,151281431;9,679124
4778;-0,373444319;-0,17162697;9,6942
4779;-0,372001052;-0,157821074;9,671227
4780;-0,364063054;-0,141835287;9,66692
4781;-0,38210395;-0,140382037;9,689174
4782;-0,38859868;-0,134569019;9,670509
4783;-0,375609219;-0,1505548;9,675534
4784;-0,381382316;-0,1643607;9,702814
4785;-0,374165952;-0,1476483;9,678406
4786;-0,3568467;-0,14837493;9,677688
4787;-0,380660683;-0,1505548;9,692045
4788;-0,404474676;-0,1338424;9,66333
4789;-0,400866479;-0,157094449;9,684149
4790;-0,410247743;-0,179619864;9,712146
4791;-0,402309746;-0,151281431;9,668356
4792;-0,367671221;-0,142561913;9,66692
4793;-0,380660683;-0,142561913;9,687738
4794;-0,410969377;-0,125122875;9,648254
4795;-0,416742474;-0,149828181;9,675534
4796;-0,429731935;-0,167993844;9,722915
4797;-0,418185741;-0,13674891;9,664048
4798;-0,3871554;-0,137475535;9,661895
4799;-0,3994232;-0,140382037;9,704249
4800;-0,416742474;-0,114950113;9,659741
4801;-0,4073612;-0,144015163;9,684149
4802;-0,420350641;-0,173806846;9,723632
4803;-0,432618469;-0,141835287;9,661895
4804;-0,426845372;-0,137475535;9,668356
4805;-0,4391132;-0,1476483;9,704249
4806;-0,434783369;-0,126576141;9,65687
4807;-0,414577574;-0,149101555;9,667638
4808;-0,429731935;-0,174533471;9,717889
4809;-0,442721367;-0,13602227;9,66692
4810;-0,4254021;-0,135295644;9,65687
4811;-0,424680471;-0,1585477;9,709274
4812;-0,438391566;-0,128029391;9,643948
4813;-0,4456079;-0,146195039;9,646819
4814;-0,459319;-0,187612742;9,73799
4815;-0,4492161;-0,149101555;9,674099
4816;-0,422515571;-0,13674891;9,646819
4817;-0,440556467;-0,154914558;9,713582
4818;-0,4650921;-0,118583247;9,656152
4819;-0,452102631;-0,133115768;9,652562
4820;-0,4549892;-0,176713347;9,733683
4821;-0,458597362;-0,137475535;9,661177
4822;-0,4412781;-0,131662518;9,645383
4823;-0,460040629;-0,157821074;9,722197
4824;-0,471586823;-0,122943;9,641794
4825;-0,460040629;-0,141835287;9,643948
4826;-0,4889061;-0,186159492;9,741579
4827;-0,492514253;-0,139655411;9,66692
4828;-0,452824265;-0,135295644;9,649691
4829;-0,458597362;-0,167993844;9,725068
4830;-0,467978626;-0,1200365;9,648254
4831;-0,4614839;-0,130209267;9,645383
4832;-0,496844083;-0,186886117;9,742297
4833;-0,5055037;-0,139655411;9,664048
4834;-0,467257;-0,129482642;9,645383
4835;-0,47086516;-0,167993844;9,736554
4836;-0,483133;-0,114223488;9,656152
4837;-0,475195;-0,117129989;9,641076
4838;-0,492514253;-0,18179974;9,747322
4839;-0,496844083;-0,141108662;9,667638
4840;-0,4809681;-0,126576141;9,638923
4841;-0,494679153;-0,165813953;9,745169
4842;-0,497565717;-0,114950113;9,662613
4843;-0,4773599;-0,1091371;9,636768
4844;-0,489627719;-0,170900345;9,763834
4845;-0,5055037;-0,1338424;9,683431
4846;-0,4852979;-0,124396257;9,628872
4847;-0,478081524;-0,175986722;9,734401
4848;-0,494679153;-0,126576141;9,65687
4849;-0,49828735;-0,115676738;9,625282
4850;-0,5047821;-0,18179974;9,759526
4851;-0,5047821;-0,141835287;9,685585
4852;-0,488184452;-0,117856614;9,622411
4853;-0,4852979;-0,170900345;9,740144
4854;-0,49612242;-0,130935892;9,681995
4855;-0,5011739;-0,111316979;9,620257
4856;-0,512720048;-0,176713347;9,746605
4857;-0,5235446;-0,149101555;9,702814
4858;-0,5055037;-0,119309872;9,635333
4859;-0,491792619;-0,163634077;9,733683
4860;-0,499730617;-0,134569019;9,678406
4861;-0,4889061;-0,111316979;9,618104
4862;-0,491071;-0,1672672;9,722915
4863;-0,5206581;-0,151281431;9,709274
4864;-0,524266243;-0,118583247;9,638205
4865;-0,5098335;-0,163634077;9,709274
4866;-0,49828735;-0,151281431;9,70066
4867;-0,490349352;-0,112043604;9,617386
4868;-0,496844083;-0,16000095;9,7049675
4869;-0,512720048;-0,1614542;9,718607
4870;-0,517049849;-0,123669632;9,630308
4871;-0,5091119;-0,163634077;9,716454
4872;-0,512720048;-0,152008057;9,72076
4873;-0,5156066;-0,106230594;9,62097549
4874;-0,506225348;-0,154914558;9,705686
4875;-0,510555148;-0,156367809;9,717889
4876;-0,5098335;-0,1200365;9,631743
4877;-0,499730617;-0,165813953;9,712864
4878;-0,5026172;-0,157094449;9,7143
4879;-0,499730617;-0,105503969;9,625282
4880;-0,5076686;-0,146921679;9,697071
4881;-0,5314826;-0,16000095;9,707839
4882;-0,5213797;-0,126576141;9,638923
4883;-0,501895547;-0,154187933;9,701378
4884;-0,49395752;-0,1534613;9,708557
4885;-0,4809681;-0,119309872;9,63318
4886;-0,497565717;-0,146921679;9,680559
4887;-0,5235446;-0,154187933;9,702814
4888;-0,5119984;-0,130209267;9,646819
4889;-0,5098335;-0,159274325;9,697071
4890;-0,5163282;-0,16000095;9,716454
4891;-0,494679153;-0,120763123;9,635333
4892;-0,486741155;-0,140382037;9,671227
4893;-0,49612242;-0,152734682;9,712864
4894;-0,497565717;-0,135295644;9,664048
4895;-0,506947;-0,16000095;9,712146
4896;-0,5098335;-0,157094449;9,717172
4897;-0,4954008;-0,124396257;9,646819
4898;-0,491071;-0,144741789;9,698506
4899;-0,49612242;-0,152734682;9,7049675
4900;-0,4889061;-0,141835287;9,65328
4901;-0,486019522;-0,163634077;9,703531
4902;-0,486019522;-0,156367809;9,703531
4903;-0,4874628;-0,133115768;9,653998
4904;-0,501895547;-0,140382037;9,68702
4905;-0,5011739;-0,137475535;9,692045
4906;-0,488184452;-0,141108662;9,670509
4907;-0,486741155;-0,163634077;9,698506
4908;-0,47086516;-0,152008057;9,692763
4909;-0,455710828;-0,13602227;9,676252
4910;-0,478081524;-0,144741789;9,69061
4911;-0,4954008;-0,141835287;9,683431
4912;-0,492514253;-0,1505548;9,685585
4913;-0,5055037;-0,166540578;9,7049675
4914;-0,49395752;-0,144741789;9,678406
4915;-0,456432462;-0,130935892;9,662613
4916;-0,457875729;-0,144015163;9,697071
4917;-0,471586823;-0,137475535;9,686302
4918;-0,4809681;-0,138928786;9,676252
4919;-0,5026172;-0,1534613;9,707839
4920;-0,49395752;-0,140382037;9,677688
4921;-0,4629272;-0,138202161;9,665484
4922;-0,460762262;-0,146921679;9,697788
4923;-0,456432462;-0,130209267;9,671227
4924;-0,441999733;-0,139655411;9,669073
4925;-0,456432462;-0,159274325;9,702096
4926;-0,472308457;-0,1338424;9,67697048
4927;-0,4730301;-0,130935892;9,677688
4928;-0,4852979;-0,152734682;9,711429
4929;-0,475916624;-0,142561913;9,669073
4930;-0,437669933;-0,1505548;9,658305
4931;-0,428288639;-0,165087327;9,702096
4932;-0,430453569;-0,13674891;9,671945
4933;-0,424680471;-0,135295644;9,66333
4934;-0,441999733;-0,157094449;9,699224
4935;-0,4549892;-0,141108662;9,670509
4936;-0,449937731;-0,1476483;9,681995
4937;-0,456432462;-0,1643607;9,72722149
4938;-0,4412781;-0,140382037;9,671227
4939;-0,410247743;-0,144741789;9,659023
4940;-0,418185741;-0,160727575;9,712146
4941;-0,427567;-0,131662518;9,670509
4942;-0,422515571;-0,13674891;9,668356
4943;-0,431896836;-0,160727575;9,719325
4944;-0,429731935;-0,135295644;9,666202
4945;-0,4210723;-0,141835287;9,668356
4946;-0,419629;-0,1614542;9,718607
4947;-0,395093381;-0,1338424;9,661177
4948;-0,3770525;-0,144015163;9,662613
4949;-0,405917943;-0,1643607;9,715735
4950;-0,427567;-0,131662518;9,672663
4951;-0,418907374;-0,137475535;9,674099
4952;-0,4210723;-0,1643607;9,713582
4953;-0,410247743;-0,144741789;9,664766
4954;-0,38643375;-0,14837493;9,675534
4955;-0,3871554;-0,1643607;9,722915
4956;-0,379939049;-0,13602227;9,659023
4957;-0,380660683;-0,138928786;9,657587
4958;-0,4131343;-0,157094449;9,72076
4959;-0,4152992;-0,133115768;9,680559
4960;-0,395815045;-0,139655411;9,679842
4961;-0,395815045;-0,159274325;9,715735
4962;-0,378495753;-0,137475535;9,659741
4963;-0,360454857;-0,146195039;9,664766
4964;-0,373444319;-0,165813953;9,715017
4965;-0,371279418;-0,138202161;9,66692
4966;-0,366227955;-0,139655411;9,666202
4967;-0,383547217;-0,1614542;9,716454
4968;-0,382825583;-0,13602227;9,673381
4969;-0,364063054;-0,141108662;9,671945
4970;-0,3532385;-0,1643607;9,718607
4971;-0,346022159;-0,13602227;9,664048
4972;-0,345300525;-0,140382037;9,664766
4973;-0,3647847;-0,165087327;9,720043
4974;-0,3691145;-0,135295644;9,665484
4975;-0,350351959;-0,13602227;9,659023
4976;-0,348187059;-0,165813953;9,705686
4977;-0,3467438;-0,142561913;9,659023
4978;-0,325816333;-0,142561913;9,665484
4979;-0,321486533;-0,168720469;9,720043
4980;-0,3207649;-0,144741789;9,66333
4981;-0,320043266;-0,142561913;9,653998
4982;-0,339527428;-0,166540578;9,708557
4983;-0,3431356;-0,141108662;9,670509
4984;-0,3287029;-0,140382037;9,668356
4985;-0,327981234;-0,1694471;9,709992
4986;-0,318599969;-0,146921679;9,661895
4987;-0,3070538;-0,142561913;9,659023
4988;-0,313548535;-0,165813953;9,715017
4989;-0,313548535;-0,141108662;9,671945
4990;-0,3149918;-0,134569019;9,659741
4991;-0,326537967;-0,159274325;9,713582
4992;-0,3149918;-0,144015163;9,672663
4993;-0,290456176;-0,141835287;9,654716
4994;-0,286126345;-0,160727575;9,703531
4995;-0,2890129;-0,143288538;9,668356
4996;-0,292621076;-0,143288538;9,660459
4997;-0,308497071;-0,165087327;9,709274
4998;-0,3113836;-0,149101555;9,672663
4999;-0,29983744;-0,149828181;9,670509
5000;-0,292621076;-0,165813953;9,717172
5001;-0,2731369;-0,142561913;9,669791
5002;-0,259425819;-0,143288538;9,660459
5003;-0,268807083;-0,165813953;9,7049675
5004;-0,2753018;-0,143288538;9,664048
5005;-0,286848;-0,139655411;9,660459
5006;-0,303445637;-0,160727575;9,707121
5007;-0,288291276;-0,141108662;9,669073
5008;-0,26592055;-0,138202161;9,666202
5009;-0,26808545;-0,1534613;9,705686
5010;-0,2608691;-0,133115768;9,655434
5011;-0,2449931;-0,137475535;9,656152
5012;-0,263755649;-0,155641183;9,710711
5013;-0,2810749;-0,13602227;9,673381
5014;-0,265198916;-0,139655411;9,674816
5015;-0,260147452;-0,157094449;9,715017
5016;-0,257260919;-0,145468414;9,666202
5017;-0,241384923;-0,149828181;9,661177
5018;-0,2428282;-0,16000095;9,70066
5019;-0,249322921;-0,143288538;9,661895
5020;-0,247879654;-0,146921679;9,664048
5021;-0,252931118;-0,1614542;9,703531
5022;-0,254374385;-0,141108662;9,671227
5023;-0,249322921;-0,141835287;9,676252
5024;-0,2428282;-0,157821074;9,707839
5025;-0,231282026;-0,140382037;9,659741
5026;-0,22911711;-0,144015163;9,666202
5027;-0,237055108;-0,1585477;9,717172
5028;-0,232003659;-0,1338424;9,673381
5029;-0,225508943;-0,135295644;9,670509
5030;-0,234168574;-0,157821074;9,717172
5031;-0,237055108;-0,141108662;9,677688
5032;-0,223344028;-0,141835287;9,670509
5033;-0,211797848;-0,157094449;9,704249
5034;-0,206024766;-0,140382037;9,661895
5035;-0,2067464;-0,146921679;9,664048
5036;-0,2226224;-0,165813953;9,706403
5037;-0,229838759;-0,145468414;9,673381
5038;-0,219735846;-0,145468414;9,676252
5039;-0,213962764;-0,162180826;9,710711
5040;-0,212519482;-0,141835287;9,671945
5041;-0,205303133;-0,144741789;9,666202
5042;-0,200973317;-0,162907451;9,695635
5043;-0,20169495;-0,142561913;9,658305
5044;-0,208911315;-0,144741789;9,660459
5045;-0,219735846;-0,160727575;9,711429
5046;-0,216127664;-0,141108662;9,684867
5047;-0,2045815;-0,141835287;9,675534
5048;-0,1988084;-0,154187933;9,704249
5049;-0,189427137;-0,138202161;9,666202
5050;-0,184375688;-0,140382037;9,662613
5051;-0,193756953;-0,155641183;9,695635
5052;-0,200251684;-0,143288538;9,664048
5053;-0,208189666;-0,145468414;9,67697048
5054;-0,2146844;-0,159274325;9,709992
5055;-0,20169495;-0,1476483;9,671227
5056;-0,179324239;-0,152008057;9,669791
5057;-0,16994296;-0,157094449;9,692763
5058;-0,174994409;-0,137475535;9,66333
5059;-0,185097322;-0,144741789;9,669791
5060;-0,194478586;-0,162907451;9,697788
5061;-0,193756953;-0,14837493;9,674816
5062;-0,19520022;-0,144741789;9,681277
5063;-0,208189666;-0,157821074;9,703531
5064;-0,203859851;-0,151281431;9,670509
5065;-0,183654055;-0,149828181;9,674816
5066;-0,178602591;-0,154187933;9,697788
5067;-0,182210773;-0,141835287;9,665484
5068;-0,186540589;-0,144741789;9,679124
5069;-0,193756953;-0,155641183;9,70066
5070;-0,192313686;-0,146195039;9,660459
5071;-0,189427137;-0,144741789;9,675534
5072;-0,191592038;-0,14837493;9,705686
5073;-0,1887055;-0,137475535;9,671945
5074;-0,186540589;-0,146195039;9,676252
5075;-0,189427137;-0,157094449;9,689174
5076;-0,193756953;-0,142561913;9,668356
5077;-0,1988084;-0,142561913;9,686302
5078;-0,1966435;-0,1505548;9,698506
5079;-0,1807675;-0,146921679;9,671227
5080;-0,1684997;-0,154187933;9,675534
5081;-0,172107875;-0,155641183;9,684149
5082;-0,177880958;-0,144015163;9,674816
5083;-0,184375688;-0,1505548;9,68702
5084;-0,194478586;-0,152734682;9,692045
5085;-0,1988084;-0,142561913;9,672663
5086;-0,200973317;-0,1476483;9,676252
5087;-0,1966435;-0,149828181;9,684149
5088;-0,1807675;-0,143288538;9,671227
5089;-0,1706646;-0,151281431;9,681277
5090;-0,16994296;-0,152734682;9,695635
5091;-0,177159324;-0,145468414;9,680559
5092;-0,194478586;-0,152008057;9,673381
5093;-0,2067464;-0,156367809;9,683431
5094;-0,203859851;-0,145468414;9,681995
5095;-0,195921853;-0,144015163;9,68271351
5096;-0,1829324;-0,149101555;9,683431
5097;-0,16777806;-0,141835287;9,670509
5098;-0,1706646;-0,143288538;9,678406
5099;-0,193756953;-0,1505548;9,691328
5100;-0,212519482;-0,146921679;9,68271351
5101;-0,21324113;-0,1534613;9,685585
5102;-0,2045815;-0,162907451;9,686302
5103;-0,197365135;-0,151281431;9,678406
5104;-0,1887055;-0,1476483;9,689174
5105;-0,186540589;-0,157821074;9,687738
5106;-0,191592038;-0,154187933;9,669791
5107;-0,203859851;-0,1505548;9,671227
5108;-0,223344028;-0,152734682;9,685585
5109;-0,231282026;-0,144015163;9,683431
5110;-0,2146844;-0,143288538;9,67697048
5111;-0,194478586;-0,1505548;9,684149
5112;-0,187983871;-0,146921679;9,679842
5113;-0,1966435;-0,1505548;9,683431
5114;-0,202416584;-0,1534613;9,697071
5115;-0,2067464;-0,144015163;9,679842
5116;-0,221179113;-0,1476483;9,67697048
5117;-0,226230577;-0,1505548;9,691328
5118;-0,216127664;-0,137475535;9,676252
5119;-0,208911315;-0,141108662;9,67697048
5120;-0,207468033;-0,149828181;9,679124
5121;-0,209632948;-0,142561913;9,665484
5122;-0,220457479;-0,142561913;9,686302
5123;-0,234168574;-0,1505548;9,691328
5124;-0,232725292;-0,152008057;9,669073
5125;-0,22911711;-0,1505548;9,686302
5126;-0,236333475;-0,144741789;9,692763
5127;-0,237055108;-0,145468414;9,671945
5128;-0,225508943;-0,154914558;9,679124
5129;-0,216127664;-0,152008057;9,684149
5130;-0,220457479;-0,146195039;9,681995
5131;-0,234168574;-0,152734682;9,693481
5132;-0,243549839;-0,152008057;9,685585
5133;-0,243549839;-0,146921679;9,674099
5134;-0,247158021;-0,1505548;9,681995
5135;-0,249322921;-0,146195039;9,680559
5136;-0,242106557;-0,140382037;9,675534
5137;-0,236333475;-0,1476483;9,681277
5138;-0,234168574;-0,152008057;9,68271351
5139;-0,244271472;-0,1505548;9,673381
5140;-0,260147452;-0,1505548;9,671945
5141;-0,262312382;-0,151281431;9,681277
5142;-0,257260919;-0,149101555;9,675534
5143;-0,2507662;-0,146921679;9,678406
5144;-0,246436387;-0,149101555;9,692763
5145;-0,251487821;-0,1505548;9,674099
5146;-0,263755649;-0,156367809;9,66692
5147;-0,276745081;-0,157094449;9,680559
5148;-0,2810749;-0,1476483;9,669073
5149;-0,278188378;-0,14837493;9,680559
5150;-0,279631644;-0,149101555;9,699943
5151;-0,2774667;-0,143288538;9,680559
5152;-0,26592055;-0,1476483;9,679124
5153;-0,266642183;-0,149828181;9,688457
5154;-0,2854047;-0,143288538;9,681277
5155;-0,298394173;-0,1476483;9,691328
5156;-0,300559074;-0,149828181;9,692045
5157;-0,298394173;-0,143288538;9,681277
5158;-0,2991158;-0,1476483;9,692763
5159;-0,2969509;-0,1505548;9,694917
5160;-0,2810749;-0,144741789;9,673381
5161;-0,280353278;-0,146195039;9,668356
5162;-0,3012807;-0,151281431;9,681995
5163;-0,3128269;-0,145468414;9,683431
5164;-0,317878336;-0,144741789;9,684867
5165;-0,320043266;-0,14837493;9,689892
5166;-0,313548535;-0,143288538;9,678406
5167;-0,309940338;-0,146921679;9,678406
5168;-0,307775438;-0,155641183;9,69061
5169;-0,304167271;-0,152008057;9,674816
5170;-0,3128269;-0,152734682;9,672663
5171;-0,332311064;-0,157821074;9,69061
5172;-0,342413962;-0,149828181;9,675534
5173;-0,339527428;-0,152734682;9,67697048
5174;-0,3351976;-0,1614542;9,698506
5175;-0,3287029;-0,151281431;9,679842
5176;-0,326537967;-0,1476483;9,662613
5177;-0,3308678;-0,146195039;9,674099
5178;-0,336640865;-0,138202161;9,681277
5179;-0,3489087;-0,144015163;9,687738
5180;-0,361898154;-0,149828181;9,687738
5181;-0,3590116;-0,141835287;9,679124
5182;-0,3467438;-0,144015163;9,681995
5183;-0,338084161;-0,149101555;9,681995
5184;-0,340249062;-0,144015163;9,674099
5185;-0,35251686;-0,1476483;9,67697048
5186;-0,3647847;-0,149828181;9,680559
5187;-0,372001052;-0,143288538;9,677688
5188;-0,375609219;-0,146921679;9,683431
5189;-0,3691145;-0,152008057;9,685585
5190;-0,3626198;-0,1505548;9,680559
5191;-0,3626198;-0,151281431;9,68702
5192;-0,3626198;-0,1505548;9,692045
5193;-0,365506321;-0,1476483;9,684867
5194;-0,379217416;-0,14837493;9,683431
5195;-0,397979945;-0,146195039;9,689892
5196;-0,400866479;-0,139655411;9,69061
5197;-0,390041947;-0,138202161;9,691328
5198;-0,383547217;-0,139655411;9,689174
5199;-0,376330853;-0,138928786;9,678406
5200;-0,3748876;-0,138928786;9,677688
5201;-0,38643375;-0,142561913;9,68702
5202;-0,3994232;-0,145468414;9,692045
5203;-0,41602084;-0,141835287;9,69061
5204;-0,429731935;-0,138928786;9,689174
5205;-0,4232372;-0,138202161;9,689892
5206;-0,4051963;-0,141108662;9,68702
5207;-0,395815045;-0,143288538;9,687738
5208;-0,400866479;-0,140382037;9,691328
5209;-0,4131343;-0,137475535;9,687738
5210;-0,421793938;-0,141835287;9,689892
5211;-0,427567;-0,146921679;9,69061
5212;-0,437669933;-0,142561913;9,684867
5213;-0,442721367;-0,141108662;9,69061
5214;-0,4311752;-0,146921679;9,689174
5215;-0,41385594;-0,151281431;9,67697048
5216;-0,408082843;-0,149828181;9,685585
5217;-0,418185741;-0,146921679;9,693481
5218;-0,434783369;-0,144741789;9,683431
5219;-0,4391132;-0,145468414;9,684867
5220;-0,441999733;-0,144741789;9,688457
5221;-0,452824265;-0,144741789;9,678406
5222;-0,450659364;-0,149828181;9,674816
5223;-0,43694827;-0,152008057;9,676252
5224;-0,432618469;-0,145468414;9,671945
5225;-0,4456079;-0,140382037;9,679124
5226;-0,458597362;-0,142561913;9,689174
5227;-0,457875729;-0,144741789;9,686302
5228;-0,4535459;-0,146921679;9,681277
5229;-0,454267561;-0,14837493;9,683431
5230;-0,4549892;-0,1505548;9,684867
5231;-0,454267561;-0,152008057;9,680559
5232;-0,454267561;-0,149101555;9,677688
5233;-0,455710828;-0,141835287;9,673381
5234;-0,462205529;-0,138928786;9,689174
5235;-0,47086516;-0,138928786;9,704249
5236;-0,473751724;-0,138202161;9,691328
5237;-0,467257;-0,144741789;9,692045
5238;-0,464370459;-0,149101555;9,691328
5239;-0,470143527;-0,141835287;9,683431
5240;-0,478803158;-0,144015163;9,6942
5241;-0,486741155;-0,146195039;9,69061
5242;-0,489627719;-0,135295644;9,677688
5243;-0,490349352;-0,137475535;9,681277
5244;-0,486741155;-0,144015163;9,68702
5245;-0,481689721;-0,139655411;9,68702
5246;-0,486019522;-0,144015163;9,68702
5247;-0,484576255;-0,14837493;9,681995
5248;-0,482411355;-0,144015163;9,67697048
5249;-0,4874628;-0,1476483;9,685585
5250;-0,491792619;-0,146921679;9,694917
5251;-0,4954008;-0,138202161;9,687738
5252;-0,494679153;-0,144015163;9,684149
5253;-0,491792619;-0,151281431;9,68702
5254;-0,489627719;-0,1476483;9,679124
5255;-0,489627719;-0,14837493;9,674816
5256;-0,486741155;-0,149101555;9,679124
5257;-0,486019522;-0,146921679;9,68271351
5258;-0,496844083;-0,149828181;9,686302
5259;-0,5047821;-0,151281431;9,684867
5260;-0,5076686;-0,1505548;9,684149
5261;-0,5076686;-0,151281431;9,689174
5262;-0,5004523;-0,146195039;9,685585
5263;-0,486741155;-0,138928786;9,675534
5264;-0,4852979;-0,138202161;9,676252
5265;-0,5011739;-0,141835287;9,67697048
5266;-0,5141633;-0,143288538;9,670509
5267;-0,512720048;-0,139655411;9,674816
5268;-0,512720048;-0,143288538;9,685585
5269;-0,5134417;-0,1505548;9,683431
5270;-0,5055037;-0,152008057;9,678406
5271;-0,5004523;-0,149101555;9,684149
5272;-0,5004523;-0,141835287;9,685585
5273;-0,499730617;-0,138928786;9,689892
5274;-0,5047821;-0,141835287;9,703531
5275;-0,512720048;-0,144015163;9,702814
5276;-0,510555148;-0,146195039;9,697788
5277;-0,504060447;-0,146921679;9,692045
5278;-0,5055037;-0,1476483;9,679124
5279;-0,508390248;-0,1476483;9,677688
5280;-0,5047821;-0,141108662;9,68271351
5281;-0,508390248;-0,140382037;9,684867
5282;-0,5119984;-0,146921679;9,685585
5283;-0,5134417;-0,141835287;9,689892
5284;-0,517049849;-0,140382037;9,695635
5285;-0,517049849;-0,145468414;9,691328
5286;-0,5134417;-0,144741789;9,681277
5287;-0,506225348;-0,146195039;9,680559
5288;-0,501895547;-0,142561913;9,678406
5289;-0,5091119;-0,1338424;9,683431
5290;-0,512720048;-0,141835287;9,70066
5291;-0,5119984;-0,151281431;9,687738
5292;-0,5119984;-0,1476483;9,671227
5293;-0,5076686;-0,14837493;9,683431
5294;-0,5004523;-0,149828181;9,687738
5295;-0,499008983;-0,142561913;9,680559
5296;-0,5055037;-0,137475535;9,685585
5297;-0,5141633;-0,140382037;9,697788
5298;-0,5112768;-0,144741789;9,6942
5299;-0,501895547;-0,149101555;9,681277
5300;-0,494679153;-0,152008057;9,671945
5301;-0,484576255;-0,14837493;9,671945
5302;-0,486741155;-0,1476483;9,684149
5303;-0,501895547;-0,14837493;9,68702
5304;-0,504060447;-0,142561913;9,677688
5305;-0,5011739;-0,138202161;9,679842
5306;-0,504060447;-0,138928786;9,688457
5307;-0,5026172;-0,139655411;9,684867
5308;-0,49612242;-0,143288538;9,685585
5309;-0,4874628;-0,141108662;9,68702
5310;-0,483133;-0,139655411;9,678406
5311;-0,4932359;-0,149101555;9,68702
5312;-0,504060447;-0,1505548;9,688457
5313;-0,5033388;-0,142561913;9,681277
5314;-0,5011739;-0,141108662;9,69061
5315;-0,494679153;-0,141108662;9,685585
5316;-0,481689721;-0,146195039;9,685585
5317;-0,47086516;-0,143288538;9,692045
5318;-0,465813726;-0,131662518;9,674099
5319;-0,4694219;-0,139655411;9,674099
5320;-0,478803158;-0,14837493;9,689174
5321;-0,486741155;-0,144741789;9,678406
5322;-0,490349352;-0,1476483;9,675534
5323;-0,488184452;-0,151281431;9,685585
5324;-0,479524821;-0,151281431;9,679124
5325;-0,467978626;-0,149828181;9,680559
5326;-0,4614839;-0,141835287;9,685585
5327;-0,4629272;-0,137475535;9,680559
5328;-0,471586823;-0,145468414;9,687738
5329;-0,475916624;-0,149101555;9,692763
5330;-0,474473357;-0,143288538;9,686302
5331;-0,472308457;-0,146921679;9,68702
5332;-0,4629272;-0,149828181;9,681277
5333;-0,448494464;-0,1476483;9,676252
5334;-0,442721367;-0,14837493;9,685585
5335;-0,4470512;-0,145468414;9,68702
5336;-0,454267561;-0,146195039;9,679842
5337;-0,460040629;-0,1505548;9,683431
5338;-0,463648826;-0,1476483;9,69061
5339;-0,463648826;-0,144741789;9,688457
5340;-0,456432462;-0,146921679;9,684149
5341;-0,4391132;-0,143288538;9,683431
5342;-0,426123738;-0,137475535;9,68271351
5343;-0,432618469;-0,138928786;9,686302
5344;-0,444886267;-0,144015163;9,6942
5345;-0,452102631;-0,146921679;9,691328
5346;-0,446329564;-0,14837493;9,680559
5347;-0,434061736;-0,1505548;9,674099
5348;-0,429010272;-0,1505548;9,67697048
5349;-0,429010272;-0,151281431;9,681277
5350;-0,423958838;-0,1505548;9,679124
5351;-0,4254021;-0,146921679;9,674099
5352;-0,430453569;-0,14837493;9,679124
5353;-0,4333401;-0,151281431;9,689892
5354;-0,4311752;-0,146921679;9,689892
5355;-0,418185741;-0,142561913;9,687738
5356;-0,403753;-0,140382037;9,681277
5357;-0,403031379;-0,144015163;9,674099
5358;-0,403753;-0,149828181;9,684149
5359;-0,4051963;-0,1505548;9,692045
5360;-0,408804476;-0,156367809;9,691328
5361;-0,408804476;-0,1585477;9,689174
5362;-0,4095261;-0,146195039;9,679124
5363;-0,403753;-0,143288538;9,679124
5364;-0,3972583;-0,1505548;9,691328
5365;-0,3972583;-0,151281431;9,692763
5366;-0,392928481;-0,1505548;9,680559
5367;-0,385712117;-0,151281431;9,673381
5368;-0,385712117;-0,146921679;9,684149
5369;-0,3914852;-0,144741789;9,68702
5370;-0,396536678;-0,146195039;9,681995
