ticks;ax_20300039 (Fs:1024Hz Unit:m/s^2);ay_20300039 (Fs:1024Hz Unit:m/s^2);az_20300039 (Fs:1024Hz Unit:m/s^2)
54;-0,219735846;-0,17017372;9,679842
55;-0,224065661;-0,1752601;9,674099
56;-0,227673844;-0,174533471;9,681277
57;-0,231282026;-0,168720469;9,686302
58;-0,23849839;-0,162180826;9,683431
59;-0,241384923;-0,1614542;9,686302
60;-0,23849839;-0,163634077;9,689892
61;-0,223344028;-0,167993844;9,683431
62;-0,217570946;-0,17162697;9,676252
63;-0,2226224;-0,173806846;9,681277
64;-0,22911711;-0,179619864;9,685585
65;-0,239941657;-0,181073114;9,684149
66;-0,241384923;-0,1723536;9,686302
67;-0,236333475;-0,1694471;9,685585
68;-0,230560392;-0,173080221;9,679124
69;-0,22695221;-0,173806846;9,678406
70;-0,228395477;-0,179619864;9,679842
71;-0,225508943;-0,183979616;9,67697048
72;-0,22695221;-0,177439973;9,677688
73;-0,246436387;-0,175986722;9,687738
74;-0,260147452;-0,177439973;9,685585
75;-0,252931118;-0,179619864;9,679842
76;-0,243549839;-0,182526365;9,689892
77;-0,234168574;-0,176713347;9,68271351
78;-0,230560392;-0,173080221;9,671227
79;-0,239220023;-0,177439973;9,680559
80;-0,254374385;-0,176713347;9,683431
81;-0,262312382;-0,173806846;9,684149
82;-0,257982552;-0,173080221;9,69061
83;-0,257260919;-0,173806846;9,687738
84;-0,257982552;-0,174533471;9,69061
85;-0,253652751;-0,168720469;9,692045
86;-0,248601288;-0,1614542;9,683431
87;-0,2507662;-0,1672672;9,692763
88;-0,263034016;-0,173806846;9,692045
89;-0,269528747;-0,170900345;9,680559
90;-0,269528747;-0,17162697;9,691328
91;-0,267363816;-0,1723536;9,697788
92;-0,263755649;-0,170900345;9,693481
93;-0,255096018;-0,17162697;9,6942
94;-0,254374385;-0,165087327;9,684867
95;-0,266642183;-0,162180826;9,685585
96;-0,27241528;-0,170900345;9,697071
97;-0,279631644;-0,1752601;9,689174
98;-0,2832398;-0,174533471;9,688457
99;-0,276745081;-0,17162697;9,689174
100;-0,27241528;-0,17017372;9,679124
101;-0,27241528;-0,173080221;9,688457
102;-0,284683079;-0,174533471;9,688457
103;-0,292621076;-0,173080221;9,679124
104;-0,289734542;-0,174533471;9,680559
105;-0,29767254;-0,173080221;9,677688
106;-0,304167271;-0,163634077;9,684149
107;-0,29983744;-0,163634077;9,686302
108;-0,294064343;-0,17017372;9,679842
109;-0,287569642;-0,165087327;9,689174
110;-0,2933427;-0,162907451;9,691328
111;-0,303445637;-0,17162697;9,69061
112;-0,309940338;-0,1694471;9,694917
113;-0,313548535;-0,166540578;9,691328
114;-0,3092187;-0,173806846;9,699943
115;-0,3070538;-0,173080221;9,70066
116;-0,302723974;-0,168720469;9,687738
117;-0,296229273;-0,175986722;9,689174
118;-0,300559074;-0,173080221;9,68702
119;-0,3149918;-0,162907451;9,684149
120;-0,3229298;-0,1643607;9,691328
121;-0,318599969;-0,165813953;9,683431
122;-0,321486533;-0,162180826;9,67697048
123;-0,3250947;-0,162180826;9,68702
124;-0,317878336;-0,1614542;9,692045
125;-0,314270169;-0,163634077;9,691328
126;-0,315713435;-0,170900345;9,688457
127;-0,320043266;-0,17162697;9,681995
128;-0,3308678;-0,17162697;9,681277
129;-0,333754331;-0,17162697;9,681995
130;-0,333754331;-0,17017372;9,678406
131;-0,3351976;-0,173806846;9,67697048
132;-0,334475964;-0,1694471;9,674099
133;-0,336640865;-0,1614542;9,670509
134;-0,3388058;-0,1672672;9,685585
135;-0,3467438;-0,173080221;9,694917
136;-0,3546818;-0,165813953;9,685585
137;-0,3532385;-0,1614542;9,692045
138;-0,3532385;-0,1643607;9,693481
139;-0,353960156;-0,17162697;9,679124
140;-0,3568467;-0,18179974;9,68271351
141;-0,3532385;-0,177439973;9,684867
142;-0,349630326;-0,163634077;9,67697048
143;-0,364063054;-0,16000095;9,670509
144;-0,3748876;-0,167993844;9,669073
145;-0,369836122;-0,174533471;9,684149
146;-0,3590116;-0,168720469;9,693481
147;-0,3510736;-0,163634077;9,685585
148;-0,353960156;-0,168720469;9,678406
149;-0,364063054;-0,1723536;9,681995
150;-0,3770525;-0,170900345;9,692763
151;-0,383547217;-0,165813953;9,689174
152;-0,38426885;-0,165087327;9,684149
153;-0,38859868;-0,1643607;9,685585
154;-0,382825583;-0,1614542;9,675534
155;-0,3770525;-0,167993844;9,679124
156;-0,376330853;-0,1672672;9,691328
157;-0,378495753;-0,159274325;9,68271351
158;-0,385712117;-0,160727575;9,688457
159;-0,3972583;-0,162180826;9,6942
160;-0,403753;-0,1672672;9,685585
161;-0,403753;-0,174533471;9,697071
162;-0,400144845;-0,168720469;9,70066
163;-0,392206848;-0,166540578;9,692763
164;-0,395093381;-0,173806846;9,692045
165;-0,406639576;-0,173080221;9,684867
166;-0,406639576;-0,167993844;9,688457
167;-0,405917943;-0,167993844;9,689174
168;-0,410247743;-0,165087327;9,68271351
169;-0,411691;-0,160727575;9,689892
170;-0,408082843;-0,1643607;9,684149
171;-0,405917943;-0,17017372;9,679124
172;-0,408082843;-0,1643607;9,680559
173;-0,410247743;-0,163634077;9,679842
174;-0,416742474;-0,170900345;9,684149
175;-0,420350641;-0,159274325;9,675534
176;-0,422515571;-0,157094449;9,68271351
177;-0,422515571;-0,168720469;9,698506
178;-0,418907374;-0,162907451;9,681995
179;-0,418907374;-0,163634077;9,679124
180;-0,4131343;-0,1694471;9,689892
181;-0,41385594;-0,16000095;9,681995
182;-0,427567;-0,1585477;9,681995
183;-0,434783369;-0,162907451;9,693481
184;-0,439834833;-0,162180826;9,6942
185;-0,439834833;-0,1643607;9,692045
186;-0,434061736;-0,165813953;9,694917
187;-0,435505;-0,163634077;9,697071
188;-0,439834833;-0,162180826;9,694917
189;-0,4333401;-0,157094449;9,688457
190;-0,434783369;-0,155641183;9,679842
191;-0,452102631;-0,1614542;9,688457
192;-0,455710828;-0,162907451;9,702096
193;-0,448494464;-0,1614542;9,689892
194;-0,448494464;-0,162907451;9,681995
195;-0,443443;-0,162180826;9,68702
196;-0,444164634;-0,1614542;9,681995
197;-0,454267561;-0,1672672;9,684149
198;-0,457875729;-0,173806846;9,688457
199;-0,4571541;-0,170900345;9,677688
200;-0,4571541;-0,167993844;9,686302
201;-0,455710828;-0,165813953;9,696353
202;-0,4492161;-0,165087327;9,68271351
203;-0,4456079;-0,1694471;9,681277
204;-0,444164634;-0,165813953;9,684149
205;-0,446329564;-0,1614542;9,67697048
206;-0,4571541;-0,1614542;9,680559
207;-0,4650921;-0,162180826;9,692045
208;-0,46870026;-0,167993844;9,696353
209;-0,463648826;-0,168720469;9,69061
210;-0,460762262;-0,162907451;9,68271351
211;-0,458597362;-0,1614542;9,681995
212;-0,452102631;-0,16000095;9,688457
213;-0,4614839;-0,157821074;9,689174
214;-0,479524821;-0,157094449;9,685585
215;-0,4809681;-0,1585477;9,68702
216;-0,475195;-0,159274325;9,68702
217;-0,478081524;-0,160727575;9,69061
218;-0,475195;-0,165087327;9,689174
219;-0,467978626;-0,165087327;9,681995
220;-0,467978626;-0,159274325;9,68271351
221;-0,467257;-0,155641183;9,684867
222;-0,473751724;-0,157094449;9,688457
223;-0,479524821;-0,1585477;9,69061
224;-0,480246454;-0,163634077;9,689892
225;-0,478803158;-0,17017372;9,69061
226;-0,472308457;-0,165813953;9,681277
227;-0,467978626;-0,1614542;9,680559
228;-0,467257;-0,162180826;9,684867
229;-0,470143527;-0,162907451;9,679842
230;-0,4730301;-0,162180826;9,689892
231;-0,478081524;-0,1614542;9,692763
232;-0,483133;-0,1643607;9,677688
233;-0,475195;-0,166540578;9,681995
234;-0,467978626;-0,162907451;9,69061
235;-0,464370459;-0,160727575;9,68702
236;-0,467257;-0,167993844;9,693481
237;-0,475195;-0,1723536;9,691328
238;-0,4809681;-0,165087327;9,681995
239;-0,488184452;-0,163634077;9,689174
240;-0,486741155;-0,160727575;9,683431
241;-0,481689721;-0,155641183;9,673381
242;-0,475195;-0,163634077;9,683431
243;-0,46653536;-0,165813953;9,685585
244;-0,472308457;-0,1585477;9,683431
245;-0,4809681;-0,160727575;9,692045
246;-0,4809681;-0,162907451;9,689174
247;-0,479524821;-0,162180826;9,681277
248;-0,480246454;-0,1614542;9,686302
249;-0,475195;-0,162180826;9,681277
250;-0,4694219;-0,166540578;9,670509
251;-0,471586823;-0,1643607;9,676252
252;-0,4694219;-0,162180826;9,684149
253;-0,474473357;-0,166540578;9,6942
254;-0,478081524;-0,163634077;9,7049675
255;-0,470143527;-0,157821074;9,697788
256;-0,474473357;-0,1614542;9,689892
257;-0,475916624;-0,162907451;9,688457
258;-0,465813726;-0,162180826;9,684149
259;-0,458597362;-0,1614542;9,685585
260;-0,458597362;-0,1614542;9,692763
261;-0,472308457;-0,167993844;9,687738
262;-0,482411355;-0,1694471;9,679842
263;-0,478081524;-0,162180826;9,68702
264;-0,478081524;-0,166540578;9,689892
265;-0,479524821;-0,1752601;9,69061
266;-0,47086516;-0,17017372;9,691328
267;-0,4614839;-0,160727575;9,68702
268;-0,46870026;-0,1643607;9,69061
269;-0,476638258;-0,170900345;9,686302
270;-0,470143527;-0,165087327;9,68271351
271;-0,471586823;-0,162907451;9,696353
272;-0,470143527;-0,17017372;9,691328
273;-0,454267561;-0,166540578;9,67697048
274;-0,446329564;-0,157821074;9,678406
275;-0,451381;-0,159274325;9,684867
276;-0,4629272;-0,162907451;9,685585
277;-0,467257;-0,162180826;9,689892
278;-0,463648826;-0,162180826;9,699224
279;-0,46653536;-0,162180826;9,692045
280;-0,455710828;-0,162907451;9,681995
281;-0,435505;-0,159274325;9,684867
282;-0,438391566;-0,154187933;9,679124
283;-0,444164634;-0,156367809;9,683431
284;-0,447772831;-0,1614542;9,695635
285;-0,4549892;-0,162907451;9,688457
286;-0,450659364;-0,165813953;9,69061
287;-0,442721367;-0,165087327;9,6942
288;-0,4412781;-0,162180826;9,684867
289;-0,439834833;-0,162180826;9,685585
290;-0,43694827;-0,165087327;9,68271351
291;-0,43694827;-0,17017372;9,681277
292;-0,4412781;-0,173806846;9,689892
293;-0,4456079;-0,168720469;9,687738
294;-0,450659364;-0,163634077;9,688457
295;-0,4470512;-0,165813953;9,691328
296;-0,439834833;-0,1672672;9,689174
297;-0,434061736;-0,167993844;9,689174
298;-0,4254021;-0,1643607;9,685585
299;-0,422515571;-0,162180826;9,681277
300;-0,423958838;-0,162180826;9,685585
301;-0,427567;-0,1614542;9,692763
302;-0,431896836;-0,167993844;9,691328
303;-0,428288639;-0,1723536;9,689174
304;-0,418907374;-0,1672672;9,692763
305;-0,410247743;-0,165087327;9,692763
306;-0,410247743;-0,163634077;9,68702
307;-0,412412673;-0,162180826;9,681995
308;-0,408804476;-0,162180826;9,683431
309;-0,4131343;-0,162180826;9,688457
310;-0,416742474;-0,162907451;9,683431
311;-0,410247743;-0,167993844;9,678406
312;-0,405917943;-0,170900345;9,689174
313;-0,3972583;-0,168720469;9,693481
314;-0,394371748;-0,1672672;9,699943
315;-0,403753;-0,17017372;9,699943
316;-0,410969377;-0,168720469;9,684149
317;-0,4131343;-0,162180826;9,681995
318;-0,405917943;-0,165813953;9,687738
319;-0,394371748;-0,1752601;9,683431
320;-0,392928481;-0,1723536;9,681995
321;-0,38426885;-0,1643607;9,684149
322;-0,378495753;-0,1672672;9,686302
323;-0,383547217;-0,168720469;9,689174
324;-0,387877047;-0,163634077;9,692763
325;-0,395093381;-0,170900345;9,694917
326;-0,392928481;-0,173080221;9,689892
327;-0,383547217;-0,166540578;9,68271351
328;-0,376330853;-0,1694471;9,681277
329;-0,365506321;-0,175986722;9,681995
330;-0,3626198;-0,174533471;9,681995
331;-0,371279418;-0,167993844;9,679842
332;-0,3770525;-0,167993844;9,681995
333;-0,368392855;-0,170900345;9,684149
334;-0,358289957;-0,167993844;9,686302
335;-0,3590116;-0,168720469;9,69061
336;-0,351795226;-0,166540578;9,681995
337;-0,345300525;-0,162180826;9,674099
338;-0,35251686;-0,1614542;9,679124
339;-0,3532385;-0,162907451;9,685585
340;-0,355403423;-0,166540578;9,69061
341;-0,357568324;-0,16000095;9,684867
342;-0,353960156;-0,154914558;9,677688
343;-0,343857229;-0,1614542;9,681995
344;-0,3308678;-0,163634077;9,68702
345;-0,331589431;-0,162180826;9,695635
346;-0,339527428;-0,162907451;9,70066
347;-0,342413962;-0,1614542;9,689174
348;-0,343857229;-0,163634077;9,687738
349;-0,3388058;-0,17162697;9,697071
350;-0,336640865;-0,1694471;9,692045
351;-0,334475964;-0,1643607;9,683431
352;-0,323651433;-0,167993844;9,688457
353;-0,321486533;-0,17162697;9,689174
354;-0,326537967;-0,173080221;9,68271351
355;-0,3229298;-0,170900345;9,68702
356;-0,324373066;-0,17017372;9,689174
357;-0,326537967;-0,175986722;9,68702
358;-0,3171567;-0,178166613;9,689892
359;-0,3113836;-0,173806846;9,681995
360;-0,308497071;-0,1752601;9,679124
361;-0,305610538;-0,18179974;9,681995
362;-0,3048889;-0,177439973;9,674816
363;-0,3048889;-0,173080221;9,687738
364;-0,3113836;-0,173806846;9,70066
365;-0,309940338;-0,173806846;9,689892
366;-0,29983744;-0,175986722;9,6942
367;-0,294064343;-0,175986722;9,694917
368;-0,287569642;-0,170900345;9,681277
369;-0,289734542;-0,1694471;9,680559
370;-0,294064343;-0,165813953;9,67697048
371;-0,29550764;-0,1643607;9,679842
372;-0,302723974;-0,170900345;9,691328
373;-0,3012807;-0,17017372;9,686302
374;-0,296229273;-0,166540578;9,681995
375;-0,291899443;-0,1694471;9,67697048
376;-0,286126345;-0,1723536;9,673381
377;-0,283961445;-0,173806846;9,69061
378;-0,283961445;-0,17017372;9,696353
379;-0,289734542;-0,170900345;9,685585
380;-0,292621076;-0,174533471;9,689174
381;-0,286848;-0,173080221;9,698506
382;-0,2774667;-0,175986722;9,699943
383;-0,26808545;-0,181073114;9,691328
384;-0,26592055;-0,179619864;9,688457
385;-0,27025038;-0,176713347;9,692763
386;-0,276745081;-0,174533471;9,691328
387;-0,27241528;-0,173806846;9,695635
388;-0,266642183;-0,173806846;9,705686
389;-0,2608691;-0,173806846;9,70066
390;-0,255096018;-0,173806846;9,693481
391;-0,257260919;-0,173806846;9,692763
392;-0,257982552;-0,173806846;9,687738
393;-0,257260919;-0,174533471;9,681277
394;-0,257982552;-0,17162697;9,681995
395;-0,2608691;-0,17017372;9,684867
396;-0,257260919;-0,173806846;9,680559
397;-0,2449931;-0,173080221;9,684867
398;-0,23849839;-0,1694471;9,685585
399;-0,2449931;-0,173080221;9,68271351
400;-0,249322921;-0,1752601;9,691328
401;-0,247879654;-0,17017372;9,68271351
402;-0,246436387;-0,1723536;9,680559
403;-0,249322921;-0,181073114;9,702814
404;-0,253652751;-0,1723536;9,693481
405;-0,244271472;-0,1672672;9,681277
406;-0,236333475;-0,17162697;9,69061
407;-0,24066329;-0,1614542;9,678406
408;-0,24066329;-0,163634077;9,680559
409;-0,24066329;-0,1723536;9,694917
410;-0,2428282;-0,167993844;9,683431
411;-0,24066329;-0,168720469;9,683431
412;-0,23849839;-0,174533471;9,685585
413;-0,22911711;-0,179619864;9,679842
414;-0,2226224;-0,181073114;9,69061
415;-0,226230577;-0,17162697;9,686302
416;-0,224065661;-0,170900345;9,681277
417;-0,225508943;-0,176713347;9,692763
418;-0,229838759;-0,1752601;9,689174
419;-0,22911711;-0,176713347;9,689174
420;-0,22695221;-0,177439973;9,695635
421;-0,2226224;-0,167993844;9,681277
422;-0,226230577;-0,165813953;9,680559
423;-0,229838759;-0,178166613;9,691328
424;-0,2247873;-0,186886117;9,679124
425;-0,227673844;-0,183979616;9,674099
426;-0,233446926;-0,175986722;9,683431
427;-0,235611841;-0,173806846;9,683431
428;-0,233446926;-0,1723536;9,686302
429;-0,229838759;-0,166540578;9,68702
430;-0,219014212;-0,165087327;9,686302
431;-0,21324113;-0,1672672;9,692045
432;-0,221179113;-0,1643607;9,686302
433;-0,229838759;-0,162180826;9,683431
434;-0,232003659;-0,165087327;9,693481
435;-0,227673844;-0,165813953;9,693481
436;-0,223344028;-0,1672672;9,681995
437;-0,2146844;-0,1723536;9,686302
438;-0,208911315;-0,170900345;9,69061
439;-0,211797848;-0,1672672;9,67697048
440;-0,21540603;-0,17162697;9,684867
441;-0,2226224;-0,173080221;9,687738
442;-0,223344028;-0,175986722;9,678406
443;-0,2226224;-0,181073114;9,695635
444;-0,221179113;-0,176713347;9,688457
445;-0,211076215;-0,1752601;9,671945
446;-0,212519482;-0,177439973;9,68702
447;-0,219014212;-0,17162697;9,685585
448;-0,225508943;-0,173806846;9,679842
449;-0,22911711;-0,175986722;9,679124
450;-0,22695221;-0,175986722;9,679124
451;-0,231282026;-0,181073114;9,691328
452;-0,225508943;-0,177439973;9,692763
453;-0,217570946;-0,173080221;9,688457
454;-0,221179113;-0,174533471;9,69061
455;-0,218292579;-0,168720469;9,684867
456;-0,220457479;-0,163634077;9,685585
457;-0,229838759;-0,17017372;9,693481
458;-0,22911711;-0,1752601;9,688457
459;-0,227673844;-0,174533471;9,68702
460;-0,227673844;-0,17162697;9,689174
461;-0,221179113;-0,17017372;9,684867
462;-0,218292579;-0,173080221;9,686302
463;-0,223344028;-0,174533471;9,684149
464;-0,226230577;-0,173806846;9,679842
465;-0,221900761;-0,173806846;9,692763
466;-0,2247873;-0,173806846;9,698506
467;-0,231282026;-0,173806846;9,686302
468;-0,22695221;-0,173806846;9,68702
469;-0,2226224;-0,173806846;9,696353
470;-0,219735846;-0,173806846;9,693481
471;-0,217570946;-0,174533471;9,69061
472;-0,221179113;-0,173080221;9,69061
473;-0,232725292;-0,17162697;9,683431
474;-0,24066329;-0,1694471;9,68702
475;-0,22911711;-0,1643607;9,685585
476;-0,22695221;-0,166540578;9,678406
477;-0,233446926;-0,174533471;9,689892
478;-0,236333475;-0,17162697;9,687738
479;-0,24066329;-0,17162697;9,679842
480;-0,2428282;-0,177439973;9,691328
481;-0,247158021;-0,173806846;9,6942
482;-0,246436387;-0,175986722;9,695635
483;-0,2449931;-0,18179974;9,694917
484;-0,247879654;-0,17162697;9,683431
485;-0,2449931;-0,167993844;9,68271351
486;-0,246436387;-0,177439973;9,687738
487;-0,2449931;-0,1752601;9,684149
488;-0,244271472;-0,1752601;9,686302
489;-0,248601288;-0,178166613;9,688457
490;-0,248601288;-0,170900345;9,681277
491;-0,241384923;-0,17162697;9,685585
492;-0,243549839;-0,1723536;9,69061
493;-0,248601288;-0,166540578;9,69061
494;-0,248601288;-0,170900345;9,697788
495;-0,252931118;-0,17162697;9,684867
496;-0,251487821;-0,1723536;9,679124
497;-0,2565393;-0,181073114;9,699224
498;-0,2587042;-0,1723536;9,692763
499;-0,254374385;-0,162907451;9,693481
500;-0,261590749;-0,17017372;9,7049675
501;-0,26592055;-0,1723536;9,687738
502;-0,267363816;-0,170900345;9,686302
503;-0,27025038;-0,17017372;9,689892
504;-0,27241528;-0,168720469;9,689174
505;-0,280353278;-0,166540578;9,7049675
506;-0,280353278;-0,162180826;9,698506
507;-0,280353278;-0,1643607;9,688457
508;-0,2854047;-0,174533471;9,6942
509;-0,27891;-0,181073114;9,689174
510;-0,274580181;-0,179619864;9,683431
511;-0,281796545;-0,1752601;9,683431
512;-0,284683079;-0,173806846;9,68702
513;-0,287569642;-0,168720469;9,692045
514;-0,289734542;-0,1672672;9,688457
515;-0,290456176;-0,173806846;9,683431
516;-0,2933427;-0,1694471;9,684149
517;-0,291899443;-0,163634077;9,686302
518;-0,29550764;-0,165087327;9,69061
519;-0,2991158;-0,168720469;9,689174
520;-0,294064343;-0,173080221;9,685585
521;-0,2991158;-0,175986722;9,686302
522;-0,302723974;-0,1723536;9,685585
523;-0,2991158;-0,165087327;9,68271351
524;-0,302723974;-0,165813953;9,674816
525;-0,303445637;-0,17017372;9,666202
526;-0,304167271;-0,1723536;9,668356
527;-0,305610538;-0,17162697;9,675534
528;-0,3092187;-0,17017372;9,681995
529;-0,3171567;-0,1723536;9,685585
530;-0,3193216;-0,1752601;9,684149
531;-0,320043266;-0,173080221;9,68271351
532;-0,318599969;-0,170900345;9,685585
533;-0,317878336;-0,17017372;9,69061
534;-0,325816333;-0,167993844;9,692763
535;-0,327981234;-0,166540578;9,688457
536;-0,323651433;-0,1694471;9,686302
537;-0,325816333;-0,165813953;9,687738
538;-0,3351976;-0,160727575;9,69061
539;-0,337362528;-0,1672672;9,692045
540;-0,3308678;-0,1723536;9,689892
541;-0,3351976;-0,17017372;9,6942
542;-0,341692328;-0,1723536;9,695635
543;-0,3431356;-0,1752601;9,684149
544;-0,345300525;-0,173080221;9,67697048
545;-0,341692328;-0,17017372;9,68271351
546;-0,344578862;-0,174533471;9,684867
547;-0,3489087;-0,177439973;9,681277
548;-0,349630326;-0,173806846;9,684149
549;-0,350351959;-0,173080221;9,689174
550;-0,348187059;-0,174533471;9,6942
551;-0,351795226;-0,174533471;9,692763
552;-0,353960156;-0,167993844;9,679124
553;-0,356125057;-0,1643607;9,678406
554;-0,3611765;-0,168720469;9,684149
555;-0,3590116;-0,166540578;9,677688
556;-0,355403423;-0,165087327;9,677688
557;-0,360454857;-0,163634077;9,681277
558;-0,3727227;-0,157821074;9,68271351
559;-0,3748876;-0,157821074;9,69061
560;-0,377774119;-0,16000095;9,685585
561;-0,382825583;-0,162180826;9,677688
562;-0,377774119;-0,162907451;9,681995
563;-0,380660683;-0,1614542;9,680559
564;-0,3871554;-0,1614542;9,679124
565;-0,38643375;-0,168720469;9,683431
566;-0,382825583;-0,1672672;9,691328
567;-0,383547217;-0,154914558;9,693481
568;-0,3893203;-0,1585477;9,689892
569;-0,3936501;-0,162180826;9,691328
570;-0,392928481;-0,157821074;9,691328
571;-0,38426885;-0,160727575;9,689174
572;-0,3871554;-0,168720469;9,687738
573;-0,396536678;-0,167993844;9,684867
574;-0,3972583;-0,167993844;9,689892
575;-0,396536678;-0,173080221;9,694917
576;-0,398701578;-0,17017372;9,687738
577;-0,4051963;-0,165813953;9,683431
578;-0,406639576;-0,1643607;9,688457
579;-0,400866479;-0,162180826;9,68702
580;-0,400866479;-0,162180826;9,687738
581;-0,406639576;-0,162180826;9,69061
582;-0,414577574;-0,162180826;9,687738
583;-0,421793938;-0,165813953;9,68702
584;-0,424680471;-0,168720469;9,687738
585;-0,4232372;-0,1643607;9,686302
586;-0,427567;-0,162180826;9,684149
587;-0,4311752;-0,162180826;9,687738
588;-0,430453569;-0,1585477;9,693481
589;-0,4254021;-0,159274325;9,692763
590;-0,422515571;-0,162907451;9,688457
591;-0,427567;-0,162180826;9,684867
592;-0,428288639;-0,162907451;9,686302
593;-0,431896836;-0,1614542;9,688457
594;-0,434061736;-0,1534613;9,684867
595;-0,423958838;-0,149101555;9,689174
596;-0,426845372;-0,155641183;9,692763
597;-0,4333401;-0,162180826;9,688457
598;-0,434783369;-0,163634077;9,691328
599;-0,443443;-0,16000095;9,689892
600;-0,448494464;-0,154914558;9,674099
601;-0,4456079;-0,1585477;9,674099
602;-0,439834833;-0,163634077;9,69061
603;-0,440556467;-0,162180826;9,698506
604;-0,446329564;-0,1614542;9,697071
605;-0,449937731;-0,1672672;9,697071
606;-0,455710828;-0,170900345;9,69061
607;-0,4549892;-0,166540578;9,684149
608;-0,456432462;-0,163634077;9,684867
609;-0,459319;-0,165087327;9,680559
610;-0,452824265;-0,1694471;9,683431
611;-0,454267561;-0,170900345;9,689174
612;-0,456432462;-0,1672672;9,689174
613;-0,4614839;-0,170900345;9,697071
614;-0,4694219;-0,1694471;9,692045
615;-0,467978626;-0,163634077;9,686302
616;-0,465813726;-0,1672672;9,691328
617;-0,460040629;-0,166540578;9,685585
618;-0,457875729;-0,165087327;9,680559
619;-0,459319;-0,166540578;9,685585
620;-0,4571541;-0,157821074;9,687738
621;-0,463648826;-0,154914558;9,688457
622;-0,463648826;-0,162180826;9,69061
623;-0,4614839;-0,159274325;9,687738
624;-0,46870026;-0,155641183;9,687738
625;-0,467978626;-0,1585477;9,691328
626;-0,46653536;-0,1585477;9,684149
627;-0,4694219;-0,157821074;9,683431
628;-0,472308457;-0,160727575;9,687738
629;-0,473751724;-0,157094449;9,684149
630;-0,4773599;-0,152008057;9,68702
631;-0,478081524;-0,159274325;9,685585
632;-0,472308457;-0,163634077;9,683431
633;-0,472308457;-0,1585477;9,6942
634;-0,475195;-0,16000095;9,695635
635;-0,475195;-0,1614542;9,684867
636;-0,474473357;-0,163634077;9,685585
637;-0,479524821;-0,17162697;9,692763
638;-0,486019522;-0,17017372;9,689174
639;-0,480246454;-0,162180826;9,681277
640;-0,476638258;-0,1614542;9,681277
641;-0,479524821;-0,162907451;9,68271351
642;-0,481689721;-0,162180826;9,684867
643;-0,4773599;-0,162180826;9,691328
644;-0,475195;-0,162180826;9,691328
645;-0,480246454;-0,166540578;9,684867
646;-0,479524821;-0,17162697;9,689892
647;-0,478803158;-0,17017372;9,691328
648;-0,475916624;-0,1643607;9,683431
649;-0,472308457;-0,163634077;9,683431
650;-0,475195;-0,166540578;9,68271351
651;-0,470143527;-0,162907451;9,681995
652;-0,4650921;-0,163634077;9,685585
653;-0,465813726;-0,166540578;9,677688
654;-0,46653536;-0,163634077;9,679842
655;-0,46870026;-0,162180826;9,692045
656;-0,472308457;-0,16000095;9,69061
657;-0,473751724;-0,159274325;9,689174
